💡📝🖥️🟢 Ah, good, we're entering 'action_check_dependancies'! Let's examine the raw materials, shall we? | main.py | 20250824.204206.2 Function: action_check_dependancies
        "VISA_Command_value/value": "\":INITiate:CONTinuous\"",
        "validated_value/value": "\"NOT YET\""
    }
] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY/default_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY/default_value' with payload '{"value": "\"6\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY/VISA_Command_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY/VISA_Command_value' with payload '{"value": "\":CALCulate:MARKer1:STATe ON;:CALCulate:MARKer2:STATe ON;:CALCulate:MARKer3:STATe ON;:CALCulate:MARKer4:STATe ON;:CALCulate:MARKer5:STATe ON;:CALCulate:MARKer6:STATe ON;:CALCulate:MARKer1:X 111;:CALCulate:MARKer2:X 222;:CALCulate:MARKer3:X 333;:CALCulate:MARKer4:X 444;:CALCulate:MARKer5:X 555;:CALCulate:MARKer6:X 666;:CALCulate:MARKer1:Y?;:CALCulate:MARKer2:Y?;:CALCulate:MARKer3:Y?;:CALCulate:MARKer4:Y?;:CALCulate:MARKer5:Y?;:CALCulate:MARKer6:Y?\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY/validated_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY/validated_value' with payload '{"value": "\"NOT YET\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'BEG', 'ALL', 'PLACE', 'BEG', 'ANY', 'ANY', 'default_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'BEG', 'ALL', 'PLACE', 'BEG', 'ANY', 'ANY', 'VISA_Command_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'BEG', 'ALL', 'PLACE', 'BEG', 'ANY', 'ANY', 'validated_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY/default_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY'. Column key: 'default_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY/VISA_Command_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY'. Column key: 'VISA_Command_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY/validated_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY'. Column key: 'validated_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝📊 Final pivoted output returned to GUI: [
    {
        "Topic": "OPEN-AIR/devices/scpi/COMMANDS/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY",
        "Parameter": "/MARKER/BEG/ALL/PLACE/BEG/ANY/ANY",
        "default_value/value": "\"6\"",
        "VISA_Command_value/value": "\":CALCulate:MARKer1:STATe ON;:CALCulate:MARKer2:STATe ON;:CALCulate:MARKer3:STATe ON;:CALCulate:MARKer4:STATe ON;:CALCulate:MARKer5:STATe ON;:CALCulate:MARKer6:STATe ON;:CALCulate:MARKer1:X 111;:CALCulate:MARKer2:X 222;:CALCulate:MARKer3:X 333;:CALCulate:MARKer4:X 444;:CALCulate:MARKer5:X 555;:CALCulate:MARKer6:X 666;:CALCulate:MARKer1:Y?;:CALCulate:MARKer2:Y?;:CALCulate:MARKer3:Y?;:CALCulate:MARKer4:Y?;:CALCulate:MARKer5:Y?;:CALCulate:MARKer6:Y?\"",
        "validated_value/value": "\"NOT YET\""
    }
] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/1/ANY/ANY/VISA_Command_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/1/ANY/ANY/VISA_Command_value' with payload '{"value": "\":CALCulate:MARKer1:MAX\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/1/ANY/ANY/validated_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/1/ANY/ANY/validated_value' with payload '{"value": "\"NOT YET\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'DO', 'CALCULATE', 'MAX', '1', 'ANY', 'ANY', 'VISA_Command_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'DO', 'CALCULATE', 'MAX', '1', 'ANY', 'ANY', 'validated_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/1/ANY/ANY/VISA_Command_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/1/ANY/ANY'. Column key: 'VISA_Command_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/1/ANY/ANY/validated_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/1/ANY/ANY'. Column key: 'validated_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝📊 Final pivoted output returned to GUI: [
    {
        "Topic": "OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/1/ANY/ANY",
        "Parameter": "/MARKER/DO/CALCULATE/MAX/1/ANY/ANY",
        "VISA_Command_value/value": "\":CALCulate:MARKer1:MAX\"",
        "validated_value/value": "\"NOT YET\""
    }
] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/2/ANY/ANY/VISA_Command_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/2/ANY/ANY/VISA_Command_value' with payload '{"value": "\":CALCulate:MARKer2:MAX\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/2/ANY/ANY/validated_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/2/ANY/ANY/validated_value' with payload '{"value": "\"NOT YET\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'DO', 'CALCULATE', 'MAX', '2', 'ANY', 'ANY', 'VISA_Command_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'DO', 'CALCULATE', 'MAX', '2', 'ANY', 'ANY', 'validated_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/2/ANY/ANY/VISA_Command_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/2/ANY/ANY'. Column key: 'VISA_Command_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/2/ANY/ANY/validated_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/2/ANY/ANY'. Column key: 'validated_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝📊 Final pivoted output returned to GUI: [
    {
        "Topic": "OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/2/ANY/ANY",
        "Parameter": "/MARKER/DO/CALCULATE/MAX/2/ANY/ANY",
        "VISA_Command_value/value": "\":CALCulate:MARKer2:MAX\"",
        "validated_value/value": "\"NOT YET\""
    }
] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/3/ANY/ANY/VISA_Command_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/3/ANY/ANY/VISA_Command_value' with payload '{"value": "\":CALCulate:MARKer3:MAX\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/3/ANY/ANY/validated_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/3/ANY/ANY/validated_value' with payload '{"value": "\"NOT YET\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'DO', 'CALCULATE', 'MAX', '3', 'ANY', 'ANY', 'VISA_Command_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'DO', 'CALCULATE', 'MAX', '3', 'ANY', 'ANY', 'validated_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/3/ANY/ANY/VISA_Command_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/3/ANY/ANY'. Column key: 'VISA_Command_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/3/ANY/ANY/validated_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/3/ANY/ANY'. Column key: 'validated_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝📊 Final pivoted output returned to GUI: [
    {
        "Topic": "OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/3/ANY/ANY",
        "Parameter": "/MARKER/DO/CALCULATE/MAX/3/ANY/ANY",
        "VISA_Command_value/value": "\":CALCulate:MARKer3:MAX\"",
        "validated_value/value": "\"NOT YET\""
    }
] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/4/ANY/ANY/VISA_Command_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/4/ANY/ANY/VISA_Command_value' with payload '{"value": "\":CALCulate:MARKer4:MAX\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/4/ANY/ANY/validated_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/4/ANY/ANY/validated_value' with payload '{"value": "\"NOT YET\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'DO', 'CALCULATE', 'MAX', '4', 'ANY', 'ANY', 'VISA_Command_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'DO', 'CALCULATE', 'MAX', '4', 'ANY', 'ANY', 'validated_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/4/ANY/ANY/VISA_Command_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/4/ANY/ANY'. Column key: 'VISA_Command_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/4/ANY/ANY/validated_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/4/ANY/ANY'. Column key: 'validated_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝📊 Final pivoted output returned to GUI: [
    {
        "Topic": "OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/4/ANY/ANY",
        "Parameter": "/MARKER/DO/CALCULATE/MAX/4/ANY/ANY",
        "VISA_Command_value/value": "\":CALCulate:MARKer4:MAX\"",
        "validated_value/value": "\"NOT YET\""
    }
] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/5/ANY/ANY/VISA_Command_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/5/ANY/ANY/VISA_Command_value' with payload '{"value": "\":CALCulate:MARKer5:MAX\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/5/ANY/ANY/validated_value'. Processing message one-by-one... | tab_1_instrument/sub_tab_3_translator/gui_translator.py | 20250824.210000.8 Function: TranslatorGUI._on_commands_message
💡📝🛠️🔵 Processing single MQTT message. Buffering: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/5/ANY/ANY/validated_value' with payload '{"value": "\"NOT YET\""}' | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'DO', 'CALCULATE', 'MAX', '5', 'ANY', 'ANY', 'VISA_Command_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🛠️🔵 Rebuilding nested dictionary from path: ['OPEN-AIR', 'devices', 'scpi', 'COMMANDS', 'MARKER', 'DO', 'CALCULATE', 'MAX', '5', 'ANY', 'ANY', 'validated_value'] | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._rebuild_nested_from_dict
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/5/ANY/ANY/VISA_Command_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/5/ANY/ANY'. Column key: 'VISA_Command_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝🔍 Processed key 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/5/ANY/ANY/validated_value/value'. Nodes: 13. Underscore found at depth: 11. Base topic: 'OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/5/ANY/ANY'. Column key: 'validated_value/value'. | worker_mqtt_data_flattening.py | 20250824.210000.5 Function: MqttDataFlattenerUtility._pivot_flattened_data
💡📝📊 Final pivoted output returned to GUI: [
    {
        "Topic": "OPEN-AIR/devices/scpi/COMMANDS/MARKER/DO/CALCULATE/MAX/5/ANY/ANY",
