💡📝🖥️🟢 Ah, good, we're entering 'action_check_dependancies'! Let's examine the raw materials, shall we? | main.py | 20250825.013513.2 Function: action_check_dependancies
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 184/ZONE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 184/ZONE'. Storing in buffer. Payload: {"value": "\"10 STATION AXIENT MICS\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 184/GROUP'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 184/GROUP'. Storing in buffer. Payload: {"value": "\"GROUP NAME\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 184/DEVICE.1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 184/DEVICE.1'. Storing in buffer. Payload: {"value": "\"Shure - PSM1000 - G10\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 184/NAME'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 184/NAME'. Storing in buffer. Payload: {"value": "\"Shure\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 184/NICKNAKE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 184/NICKNAKE'. Storing in buffer. Payload: {"value": "\"nickname\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 184/icon '. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 184/icon '. Storing in buffer. Payload: {"value": "\"icon \""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 184/FREQ'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 184/FREQ'. Storing in buffer. Payload: {"value": "\"516.475\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 184/PEAK'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 184/PEAK'. Storing in buffer. Payload: {"value": "\"-100\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 184/FUTURE 1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 184/FUTURE 1'. Storing in buffer. Payload: {"value": "\"FUTURE 1\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 184/FUTURE 2'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 184/FUTURE 2'. Storing in buffer. Payload: {"value": "\"FUTURE 2\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 184/FUTURE 3'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 184/FUTURE 3'. Storing in buffer. Payload: {"value": "\"FUTURE 3\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 184/FUTURE 4'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 184/FUTURE 4'. Storing in buffer. Payload: {"value": "\"FUTURE 4\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/Active'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/Active'. Storing in buffer. Payload: {"value": "true"} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🟢 Processing buffer and commencing pivoting and flattening! | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🛠️🔍 The data buffer has been wiped clean. A fresh start for our experiments! | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.clear_buffer
💡📝🛠️✅ Behold! I have transmogrified the data! The final payload is below. | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/ZONE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/ZONE'. Storing in buffer. Payload: {"value": "\"10 STATION AXIENT MICS\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/GROUP'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/GROUP'. Storing in buffer. Payload: {"value": "\"GROUP NAME\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/DEVICE.1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/DEVICE.1'. Storing in buffer. Payload: {"value": "\"Shure - PSM1000 - G10\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/NAME'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/NAME'. Storing in buffer. Payload: {"value": "\"Shure\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/NICKNAKE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/NICKNAKE'. Storing in buffer. Payload: {"value": "\"nickname\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/icon '. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/icon '. Storing in buffer. Payload: {"value": "\"icon \""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/FREQ'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/FREQ'. Storing in buffer. Payload: {"value": "\"523.825\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/PEAK'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/PEAK'. Storing in buffer. Payload: {"value": "\"-100\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/FUTURE 1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/FUTURE 1'. Storing in buffer. Payload: {"value": "\"FUTURE 1\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/FUTURE 2'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/FUTURE 2'. Storing in buffer. Payload: {"value": "\"FUTURE 2\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/FUTURE 3'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/FUTURE 3'. Storing in buffer. Payload: {"value": "\"FUTURE 3\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 185/FUTURE 4'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 185/FUTURE 4'. Storing in buffer. Payload: {"value": "\"FUTURE 4\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 186/Active'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 186/Active'. Storing in buffer. Payload: {"value": "true"} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🟢 Processing buffer and commencing pivoting and flattening! | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🛠️🔍 The data buffer has been wiped clean. A fresh start for our experiments! | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.clear_buffer
💡📝🛠️✅ Behold! I have transmogrified the data! The final payload is below. | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 186/ZONE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 186/ZONE'. Storing in buffer. Payload: {"value": "\"10 STATION AXIENT MICS\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 186/GROUP'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 186/GROUP'. Storing in buffer. Payload: {"value": "\"GROUP NAME\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 186/DEVICE.1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 186/DEVICE.1'. Storing in buffer. Payload: {"value": "\"Shure - PSM1000 - G10\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 186/NAME'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 186/NAME'. Storing in buffer. Payload: {"value": "\"Shure\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 186/NICKNAKE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 186/NICKNAKE'. Storing in buffer. Payload: {"value": "\"nickname\""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 186/icon '. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 186/icon '. Storing in buffer. Payload: {"value": "\"icon \""} | worker_mqtt_data_flattening.py | 20250825.013316.20 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
