💡📝🖥️🟢 Ah, good, we're entering 'action_check_dependancies'! Let's examine the raw materials, shall we? | main.py | 20250825.013130.2 Function: action_check_dependancies
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 102/FREQ'. Storing in buffer. Payload: {"value": "\"598.275\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 102/PEAK'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 102/PEAK'. Storing in buffer. Payload: {"value": "\"-100\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 102/FUTURE 1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 102/FUTURE 1'. Storing in buffer. Payload: {"value": "\"FUTURE 1\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 102/FUTURE 2'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 102/FUTURE 2'. Storing in buffer. Payload: {"value": "\"FUTURE 2\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 102/FUTURE 3'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 102/FUTURE 3'. Storing in buffer. Payload: {"value": "\"FUTURE 3\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 102/FUTURE 4'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 102/FUTURE 4'. Storing in buffer. Payload: {"value": "\"FUTURE 4\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/Active'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/Active'. Storing in buffer. Payload: {"value": "true"} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🟢 Processing buffer and commencing pivoting and flattening! | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🛠️🔍 The data buffer has been wiped clean. A fresh start for our experiments! | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.clear_buffer
💡📝🛠️✅ Behold! I have transmogrified the data! The final payload is below. | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/ZONE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/ZONE'. Storing in buffer. Payload: {"value": "\"05.ST.54.FLOOR.E.SRC NEWS\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/GROUP'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/GROUP'. Storing in buffer. Payload: {"value": "\"GROUP NAME\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/DEVICE.1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/DEVICE.1'. Storing in buffer. Payload: {"value": "\"Sennheiser - SR 2000 - Gw\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/NAME'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/NAME'. Storing in buffer. Payload: {"value": "\"Sennheiser - IEM 4\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/NICKNAKE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/NICKNAKE'. Storing in buffer. Payload: {"value": "\"nickname\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/icon '. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/icon '. Storing in buffer. Payload: {"value": "\"icon \""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/FREQ'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/FREQ'. Storing in buffer. Payload: {"value": "\"601.55\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/PEAK'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/PEAK'. Storing in buffer. Payload: {"value": "\"-100\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/FUTURE 1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/FUTURE 1'. Storing in buffer. Payload: {"value": "\"FUTURE 1\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/FUTURE 2'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/FUTURE 2'. Storing in buffer. Payload: {"value": "\"FUTURE 2\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/FUTURE 3'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/FUTURE 3'. Storing in buffer. Payload: {"value": "\"FUTURE 3\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 103/FUTURE 4'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 103/FUTURE 4'. Storing in buffer. Payload: {"value": "\"FUTURE 4\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/Active'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/Active'. Storing in buffer. Payload: {"value": "true"} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🛠️🟢 Processing buffer and commencing pivoting and flattening! | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🛠️🔍 The data buffer has been wiped clean. A fresh start for our experiments! | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.clear_buffer
💡📝🛠️✅ Behold! I have transmogrified the data! The final payload is below. | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility._flush_buffer
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/ZONE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/ZONE'. Storing in buffer. Payload: {"value": "\"05.ST.54.FLOOR.E.SRC NEWS\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/GROUP'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/GROUP'. Storing in buffer. Payload: {"value": "\"GROUP NAME\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/DEVICE.1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/DEVICE.1'. Storing in buffer. Payload: {"value": "\"Sennheiser - SR 2000 - Gw\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/NAME'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/NAME'. Storing in buffer. Payload: {"value": "\"Sennheiser - IEM 5\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/NICKNAKE'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/NICKNAKE'. Storing in buffer. Payload: {"value": "\"nickname\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/icon '. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/icon '. Storing in buffer. Payload: {"value": "\"icon \""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/FREQ'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/FREQ'. Storing in buffer. Payload: {"value": "\"616.325\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/PEAK'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/PEAK'. Storing in buffer. Payload: {"value": "\"-100\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/FUTURE 1'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/FUTURE 1'. Storing in buffer. Payload: {"value": "\"FUTURE 1\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/FUTURE 2'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/FUTURE 2'. Storing in buffer. Payload: {"value": "\"FUTURE 2\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/FUTURE 3'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/FUTURE 3'. Storing in buffer. Payload: {"value": "\"FUTURE 3\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 104/FUTURE 4'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
💡📝🛠️🔵 Received data for 'OPEN-AIR/program/markers/DEVICE 104/FUTURE 4'. Storing in buffer. Payload: {"value": "\"FUTURE 4\""} | worker_mqtt_data_flattening.py | 20250825.012738.19 Function: MqttDataFlattenerUtility.process_mqtt_message_and_pivot
💡📝🖥️🔵 Received MQTT message on topic 'OPEN-AIR/program/markers/DEVICE 105/Active'. Processing message... | tab_2_markers/sub_tab_2_editor/gui_marker_editor.py | 20250825.000814.10 Function: gui_marker_editor._on_commands_message
